3;759000
4;18000
5;18000
6;69000
7;28000
8;25000
9;27000
10;32000
11;34000
12;38000
13;37000
14;38000
15;43000
16;44000
17;48000
18;47000
19;53000
20;53000
21;64000
22;59000
23;57000
24;61000
25;75000
26;81000
27;96000
28;73000
29;71000
30;74000
31;78000
32;86000
33;105000
34;130000
35;115000
36;105000
37;99000
38;103000
39;110000
40;104000
41;107000
42;115000
43;115000
44;114000
45;117000
46;130000
47;119000
48;128000
49;132000
50;127000
51;133000
52;139000
53;143000
54;140000
55;134000
56;135000
57;150000
58;142000
59;172000
60;180000
61;177000
62;188000
63;190000
64;166000
65;152000
66;156000
67;151000
68;162000
69;152000
70;162000
71;193000
72;164000
73;168000
74;173000
75;182000
76;155000
77;154000
78;167000
79;170000
80;166000
81;147000
82;139000
83;116000
84;103000
85;98000
86;99000
87;104000
88;103000
89;106000
90;105000
91;107000
92;109000
93;111000
94;110000
95;113000
96;114000
97;204000
98;149000
99;162000
100;155000
101;146000
102;203000
103;162000
104;148000
105;142000
106;138000
107;140000
108;140000
109;115000
110;125000
111;112000
112;142000
113;125000
114;104000
115;142000
116;163000
117;156000
118;155000
119;133000
120;118000
121;165000
122;168000
123;162000
124;121000
125;169000
126;167000
127;164000
128;170000
129;216000
130;170000
131;177000
132;171000
133;177000
134;184000
135;184000
136;186000
137;127000
138;151000
139;135000
140;187000
141;127000
142;125000
143;134000
144;119000
145;124000
146;121000
147;120000
148;122000
149;123000
150;123000
151;126000
152;126000
153;126000
154;126000
155;128000
156;127000
157;128000
158;112000
159;112000
160;111000
161;115000
162;113000
163;124000
164;140000
165;115000
166;118000
167;117000
168;120000
169;241000
170;153000
171;142000
172;129000
173;127000
174;128000
175;135000
176;130000
177;134000
178;111000
179;107000
180;109000
181;111000
182;110000
183;109000
184;110000
185;109000
186;111000
187;109000
188;112000
189;114000
190;102000
191;104000
192;105000
193;105000
194;105000
195;106000
196;105000
197;108000
198;106000
199;110000
200;110000
201;108000
202;111000
203;109000
204;109000
205;112000
206;110000
207;113000
208;112000
209;111000
210;115000
211;110000
212;94000
213;92000
214;88000
215;81000
216;80000
217;82000
218;80000
219;79000
220;122000
221;82000
222;81000
223;81000
224;112000
225;72000
226;73000
227;94000
228;114000
229;113000
230;113000
231;108000
232;82000
233;84000
234;60000
235;58000
236;58000
237;57000
238;61000
239;46000
240;34000
241;35000
242;38000
243;34000
244;39000
245;38000
246;36000
247;35000
248;36000
249;35000
250;38000
251;34000
252;35000
253;35000
254;35000
255;36000
256;36000
257;36000
258;38000
259;38000
260;40000
261;37000
262;37000
263;42000
264;36000
265;38000
266;39000
267;38000
268;36000
269;38000
270;55000
271;38000
272;37000
273;39000
274;41000
275;40000
276;38000
277;38000
278;41000
279;39000
280;38000
281;40000
282;39000
283;38000
284;39000
285;41000
286;39000
287;39000
288;40000
289;42000
290;39000
291;40000
292;42000
293;41000
294;40000
295;40000
296;42000
297;41000
298;41000
299;42000
300;41000
301;42000
302;41000
303;45000
304;145000
305;46000
306;46000
307;46000
308;44000
309;45000
310;43000
311;45000
312;45000
313;45000
314;45000
315;48000
316;45000
317;45000
318;45000
319;47000
320;45000
321;51000
322;51000
323;50000
324;51000
325;49000
326;47000
327;71000
328;52000
329;58000
330;55000
331;75000
332;56000
333;73000
334;56000
335;55000
336;54000
337;58000
338;52000
339;59000
340;107000
341;62000
342;51000
343;62000
344;58000
345;54000
346;49000
347;53000
348;50000
349;65000
350;68000
351;52000
352;54000
353;62000
354;58000
355;55000
356;57000
357;58000
358;60000
359;48000
360;52000
361;66000
362;62000
363;56000
364;75000
365;59000
366;56000
367;69000
368;55000
369;54000
370;60000
371;60000
372;54000
373;63000
374;56000
375;64000
376;63000
377;53000
378;56000
379;62000
380;69000
381;56000
382;52000
383;50000
384;52000
385;51000
386;53000
387;51000
388;52000
389;51000
390;53000
391;51000
392;54000
393;54000
394;53000
395;74000
396;54000
397;53000
398;51000
399;53000
400;52000
